/root/miniconda3/bin/python /root/autodl-tmp/combined/pointnet.pytorch-master-3.16/utils/train_classification.py
bash: line 0: cd: /root/autodl-tmp/combined/pointnet-master/utils: No such file or directory
/root/autodl-tmp/combined/pointclip_sch/clip/clip.py:23: UserWarning: PyTorch version 1.7.1 or higher is recommended
  warnings.warn("PyTorch version 1.7.1 or higher is recommended")
Namespace(backbone='', batchSize=100, config_file='/root/autodl-tmp/combined/pointclip_sch/configs/trainers/PointCLIP_ZS/rn50.yaml', dataset='/root/autodl-tmp/combined/data/scanobjectnn', dataset_config_file='/root/autodl-tmp/combined/pointclip_sch/configs/datasets/scanobjectnn.yaml', dataset_type='scanobjectnn', feature_transform=False, model='', nepoch=200, num_points=2500, opts=[], outf='cls', output_dir='output/PointCLIP_ZS/rn50/scanobjectnn', resume='', seed=2, trainer='PointCLIP_ZS', workers=4, zero_shot=True)
Random Seed:  1191
{'bag': 0, 'bin': 1, 'box': 2, 'cabinet': 3, 'chair': 4, 'desk': 5, 'display': 6, 'door': 7, 'shelf': 8, 'table': 9, 'bed': 10, 'pillow': 11, 'sink': 12, 'sofa': 13, 'toilet': 14}
{'bag': 0, 'bin': 1, 'box': 2, 'cabinet': 3, 'chair': 4, 'desk': 5, 'display': 6, 'door': 7, 'shelf': 8, 'table': 9, 'bed': 10, 'pillow': 11, 'sink': 12, 'sofa': 13, 'toilet': 14}
25261 3475
classes 15
Loading evaluator: Classification
/root/miniconda3/lib/python3.8/site-packages/torch/nn/functional.py:2952: UserWarning: nn.functional.upsample is deprecated. Use nn.functional.interpolate instead.
  warnings.warn("nn.functional.upsample is deprecated. Use nn.functional.interpolate instead.")
/root/miniconda3/lib/python3.8/site-packages/torch/optim/lr_scheduler.py:131: UserWarning: Detected call of `lr_scheduler.step()` before `optimizer.step()`. In PyTorch 1.1.0 and later, you should call them in the opposite order: `optimizer.step()` before `lr_scheduler.step()`.  Failure to do this will result in PyTorch skipping the first value of the learning rate schedule. See more details at https://pytorch.org/docs/stable/optim.html#how-to-adjust-learning-rate
[Epoch 70] Test loss: 2.367, accuracy: 0.608
[Epoch 71] Train loss: 0.621, accuracy: 0.893
[Epoch 71] Test loss: 2.356, accuracy: 0.604
[Epoch 72] Train loss: 0.620, accuracy: 0.893
[Epoch 72] Test loss: 2.338, accuracy: 0.617
[Epoch 73] Train loss: 0.606, accuracy: 0.898
[Epoch 73] Test loss: 2.326, accuracy: 0.614
[Epoch 74] Train loss: 0.613, accuracy: 0.897
[Epoch 74] Test loss: 2.350, accuracy: 0.625
[Epoch 75] Train loss: 0.600, accuracy: 0.901
[Epoch 75] Test loss: 2.355, accuracy: 0.620
[Epoch 76] Train loss: 0.607, accuracy: 0.899
[Epoch 76] Test loss: 2.294, accuracy: 0.618
[Epoch 77] Train loss: 0.605, accuracy: 0.898
[Epoch 77] Test loss: 2.326, accuracy: 0.617
[Epoch 78] Train loss: 0.606, accuracy: 0.898
[Epoch 78] Test loss: 2.331, accuracy: 0.598
[Epoch 79] Train loss: 0.598, accuracy: 0.901
[Epoch 79] Test loss: 2.383, accuracy: 0.608
[Epoch 80] Train loss: 0.590, accuracy: 0.903
[Epoch 80] Test loss: 2.362, accuracy: 0.615
[Epoch 81] Train loss: 0.582, accuracy: 0.908
[Epoch 81] Test loss: 2.330, accuracy: 0.626
[Epoch 82] Train loss: 0.590, accuracy: 0.905
[Epoch 82] Test loss: 2.354, accuracy: 0.606
[Epoch 83] Train loss: 0.579, accuracy: 0.911
[Epoch 83] Test loss: 2.351, accuracy: 0.613
[Epoch 84] Train loss: 0.583, accuracy: 0.906
[Epoch 84] Test loss: 2.356, accuracy: 0.616
[Epoch 85] Train loss: 0.579, accuracy: 0.909
[Epoch 85] Test loss: 2.385, accuracy: 0.612
[Epoch 86] Train loss: 0.575, accuracy: 0.910
[Epoch 86] Test loss: 2.386, accuracy: 0.610
[Epoch 87] Train loss: 0.577, accuracy: 0.909
[Epoch 87] Test loss: 2.397, accuracy: 0.620
[Epoch 88] Train loss: 0.575, accuracy: 0.909
[Epoch 88] Test loss: 2.365, accuracy: 0.618
[Epoch 89] Train loss: 0.572, accuracy: 0.911
[Epoch 89] Test loss: 2.370, accuracy: 0.614
[Epoch 90] Train loss: 0.574, accuracy: 0.913
[Epoch 90] Test loss: 2.414, accuracy: 0.606
[Epoch 91] Train loss: 0.574, accuracy: 0.912
[Epoch 91] Test loss: 2.419, accuracy: 0.607
[Epoch 92] Train loss: 0.569, accuracy: 0.912
[Epoch 92] Test loss: 2.383, accuracy: 0.612
[Epoch 93] Train loss: 0.567, accuracy: 0.913
[Epoch 93] Test loss: 2.347, accuracy: 0.625
[Epoch 94] Train loss: 0.567, accuracy: 0.915
[Epoch 94] Test loss: 2.357, accuracy: 0.622
[Epoch 95] Train loss: 0.563, accuracy: 0.916
[Epoch 95] Test loss: 2.446, accuracy: 0.605
[Epoch 96] Train loss: 0.572, accuracy: 0.910
[Epoch 96] Test loss: 2.366, accuracy: 0.616
[Epoch 97] Train loss: 0.561, accuracy: 0.917
[Epoch 97] Test loss: 2.414, accuracy: 0.617
[Epoch 98] Train loss: 0.564, accuracy: 0.914
[Epoch 98] Test loss: 2.374, accuracy: 0.615
[Epoch 99] Train loss: 0.554, accuracy: 0.919
[Epoch 99] Test loss: 2.421, accuracy: 0.614
[Epoch 100] Train loss: 0.557, accuracy: 0.920
[Epoch 100] Test loss: 2.400, accuracy: 0.619
[Epoch 101] Train loss: 0.552, accuracy: 0.921
[Epoch 101] Test loss: 2.384, accuracy: 0.618
[Epoch 102] Train loss: 0.553, accuracy: 0.920
[Epoch 102] Test loss: 2.403, accuracy: 0.620
